submission_id,problem_id,user_id,date,language,original_language,filename_ext,status,cpu_time,memory,code_size,accuracy
s659586043,p00000,u064313887,1523526219,Python,Python3,py,WA: Presentation Error,20,5564,79,0/1
s613474667,p00000,u064313887,1523526250,Python,Python3,py,WA: Presentation Error,20,5564,80,0/1
s248380252,p00000,u064313887,1523526250,Python,Python3,py,WA: Presentation Error,20,5568,80,0/1
s562726666,p00000,u064313887,1523526420,Python,Python3,py,Accepted,20,5520,95,1/1
s959364130,p00000,u349420778,1523978983,Python,Python3,py,Accepted,20,5536,183,1/1
s004954171,p00000,u215863296,1524042109,Python,Python3,py,Runtime Error,0,0,86,0/1
s179318493,p00000,u215939156,1524212692,Python,Python3,py,Accepted,20,5520,107,1/1
s621340200,p00000,u536280367,1524377789,Python,Python3,py,Wrong Answer,20,5532,86,0/1
s176920970,p00000,u536280367,1524377855,Python,Python3,py,Accepted,20,5524,92,1/1
s293142815,p00000,u756242733,1524443980,Python,Python3,py,Accepted,20,5528,110,1/1
s727538817,p00000,u379340960,1524670367,Python,Python3,py,Accepted,20,5532,88,1/1
s786838412,p00000,u120970792,1524755382,Python,Python3,py,Wrong Answer,20,5568,91,0/1
s631313844,p00000,u120970792,1524755454,Python,Python3,py,Wrong Answer,20,5524,106,0/1
s498447894,p00000,u120970792,1524755535,Python,Python3,py,Wrong Answer,20,5520,106,0/1
s211538581,p00000,u120970792,1524755602,Python,Python3,py,Accepted,20,5528,105,1/1
s413325245,p00000,u533681846,1524925021,Python,Python3,py,Wrong Answer,20,5568,79,0/1
s116171073,p00000,u533681846,1524925057,Python,Python3,py,Wrong Answer,20,5568,79,0/1
s537763134,p00000,u533681846,1524925141,Python,Python3,py,Wrong Answer,20,5568,79,0/1
s096874642,p00000,u533681846,1524925372,Python,Python3,py,WA: Presentation Error,20,5572,81,0/1
s420497067,p00000,u533681846,1524925888,Python,Python3,py,WA: Presentation Error,20,5568,96,0/1
s779067079,p00000,u533681846,1524926061,Python,Python3,py,Accepted,20,5524,94,1/1
s346411175,p00000,u223900719,1525053006,Python,Python,py,Accepted,10,4608,84,1/1
s774988592,p00000,u480716860,1525186137,Python,Python3,py,Wrong Answer,20,5524,100,0/1
s060284862,p00000,u480716860,1525186203,Python,Python3,py,Accepted,20,5524,104,1/1
s736050817,p00000,u002010345,1525232980,Python,Python3,py,Wrong Answer,20,5568,79,0/1
s918599955,p00000,u002010345,1525233141,Python,Python3,py,Wrong Answer,20,5556,79,0/1
s040774124,p00000,u002010345,1525233304,Python,Python3,py,Wrong Answer,20,5568,79,0/1
s320561686,p00000,u002010345,1525233572,Python,Python3,py,Wrong Answer,20,5520,94,0/1
s826921677,p00000,u002010345,1525233702,Python,Python3,py,Accepted,20,5524,94,1/1
s455204390,p00000,u002010345,1525233765,Python,Python3,py,WA: Presentation Error,20,5572,79,0/1
s656310254,p00000,u972675635,1525255666,Python,Python3,py,Accepted,30,5520,97,1/1
s369612088,p00000,u972675635,1525255760,Python,Python3,py,Accepted,20,5524,97,1/1
s861298295,p00000,u925580719,1525280347,Python,Python3,py,Wrong Answer,20,5520,95,0/1
s213822025,p00000,u925580719,1525280507,Python,Python3,py,Accepted,20,5528,95,1/1
s052361414,p00000,u150984829,1525316830,Python,Python3,py,Accepted,20,5532,65,1/1
s526978098,p00000,u150984829,1525316885,Python,Python3,py,Accepted,20,5548,61,1/1
s140093061,p00000,u908651435,1525329078,Python,Python3,py,Accepted,20,5524,94,1/1
s469404184,p00000,u011621222,1525574471,Python,Python3,py,Wrong Answer,20,5552,221,0/1
s799953371,p00000,u724548524,1525728065,Python,Python3,py,Accepted,20,5524,97,1/1
s657842838,p00000,u945249026,1525759377,Python,Python3,py,Accepted,20,5524,94,1/1
s892474147,p00000,u547838013,1526054974,Python,Python3,py,Accepted,20,5524,104,1/1
s318092341,p00000,u940977872,1526283324,Python,Python3,py,Accepted,20,5520,98,1/1
s331331335,p00000,u284260266,1526988227,Python,Python3,py,Wrong Answer,20,5556,101,0/1
s834585465,p00000,u284260266,1526988680,Python,Python3,py,Runtime Error,0,0,204,0/1
s741778893,p00000,u284260266,1526988693,Python,Python3,py,Wrong Answer,20,5524,104,0/1
s098593115,p00000,u284260266,1526988718,Python,Python3,py,Wrong Answer,30,5524,103,0/1
s810169244,p00000,u284260266,1526988792,Python,Python3,py,Accepted,20,5520,103,1/1
s156451317,p00000,u867824281,1527297640,Python,Python3,py,Wrong Answer,20,5540,91,0/1
s726490235,p00000,u867824281,1527297758,Python,Python3,py,WA: Presentation Error,20,5564,70,0/1
s717412796,p00000,u867824281,1527297904,Python,Python3,py,Accepted,20,5524,85,1/1
s322328606,p00000,u136916346,1527346901,Python,Python3,py,Accepted,30,5532,79,1/1
s322474924,p00000,u990900604,1527429085,Python,Python,py,Accepted,10,4624,179,1/1
s341850220,p00000,u255252096,1527484036,Python,Python3,py,Accepted,20,5536,160,1/1
s557462904,p00000,u986478725,1527570433,Python,Python3,py,Wrong Answer,20,5540,184,0/1
s678829707,p00000,u986478725,1527570482,Python,Python3,py,Accepted,20,5540,193,1/1
s756852513,p00000,u745214779,1527646204,Python,Python3,py,Wrong Answer,20,5524,94,0/1
s963334956,p00000,u745214779,1527646250,Python,Python3,py,Wrong Answer,20,5520,85,0/1
s749853974,p00000,u745214779,1527646289,Python,Python3,py,Runtime Error,0,0,64,0/1
s736544623,p00000,u745214779,1527646337,Python,Python3,py,Runtime Error,0,0,66,0/1
s969097114,p00000,u745214779,1527646514,Python,Python3,py,Runtime Error,0,0,67,0/1
s203620591,p00000,u745214779,1527646575,Python,Python3,py,Wrong Answer,20,5548,259,0/1
s208795437,p00000,u745214779,1527664705,Python,Python3,py,Runtime Error,0,0,96,0/1
s951974370,p00000,u745214779,1527666420,Python,Python3,py,Runtime Error,0,0,73,0/1
s991181498,p00000,u745214779,1527667738,Python,Python3,py,Accepted,20,5604,1354,1/1
s880708255,p00000,u387614087,1527957924,Python,Python3,py,Runtime Error,0,0,85,0/1
s137678913,p00000,u387614087,1527957959,Python,Python3,py,Runtime Error,0,0,85,0/1
s304132025,p00000,u387614087,1527958725,Python,Python3,py,Wrong Answer,20,5572,87,0/1
s542761310,p00000,u387614087,1527958819,Python,Python3,py,WA: Presentation Error,30,5568,72,0/1
s832698618,p00000,u387614087,1527959167,Python,Python3,py,Accepted,20,5568,77,1/1
s375681073,p00000,u929141425,1528203439,Python,Python3,py,Wrong Answer,20,5524,74,0/1
s833350796,p00000,u929141425,1528203453,Python,Python3,py,Wrong Answer,20,5520,74,0/1
s834079494,p00000,u929141425,1528203491,Python,Python3,py,Wrong Answer,20,5524,74,0/1
s225604184,p00000,u847467233,1528346554,Python,Python3,py,Accepted,20,5572,133,1/1
s533355235,p00000,u458530128,1528358515,Python,Python3,py,WA: Presentation Error,20,5564,88,0/1
s426561925,p00000,u458530128,1528358864,Python,Python3,py,WA: Presentation Error,20,5564,88,0/1
s984075472,p00000,u458530128,1528358961,Python,Python3,py,Accepted,20,5528,101,1/1
s281458884,p00000,u767368698,1528433836,Python,Python3,py,Accepted,20,5524,106,1/1
s555658159,p00000,u483248490,1528875791,Python,Python3,py,Runtime Error,0,0,86,0/1
s443063835,p00000,u483248490,1528875905,Python,Python3,py,Runtime Error,0,0,85,0/1
s006149945,p00000,u483248490,1528876124,Python,Python3,py,Runtime Error,0,0,93,0/1
s338612795,p00000,u483248490,1528876139,Python,Python,py,Accepted,10,4604,93,1/1
s325778959,p00000,u396445852,1528952811,Python,Python3,py,Wrong Answer,30,5528,139,0/1
s185354475,p00000,u396445852,1528953016,Python,Python3,py,Accepted,20,5532,138,1/1
s936730332,p00000,u239707270,1529141101,Python,Python3,py,Runtime Error,0,0,76,0/1
s684400501,p00000,u563075864,1529159640,Python,Python3,py,Accepted,20,5524,95,1/1
s999362483,p00000,u244745048,1529384399,Python,Python3,py,Accepted,20,5524,81,1/1
s017142398,p00000,u932203900,1529632732,Python,Python3,py,Wrong Answer,20,5540,78,0/1
s128566489,p00000,u932203900,1529632770,Python,Python3,py,Accepted,20,5540,78,1/1
s292828720,p00000,u316584871,1530001214,Python,Python3,py,Accepted,20,5528,110,1/1
s165381187,p00000,u847467233,1530145768,Python,Python3,py,Wrong Answer,20,5564,102,0/1
s371216836,p00000,u847467233,1530145821,Python,Python3,py,Accepted,20,5564,103,1/1
s130701675,p00000,u847467233,1530145908,Python,Python3,py,Accepted,20,5556,93,1/1
s625924230,p00000,u841567836,1530264509,Python,Python3,py,Accepted,20,5524,91,1/1
s064240870,p00000,u955389483,1530616458,Python,Python3,py,Accepted,20,5520,104,1/1
s208011249,p00000,u995990363,1530661598,Python,Python3,py,Accepted,20,5532,156,1/1
s611412942,p00000,u352394527,1530691775,Python,Python3,py,Accepted,20,5532,80,1/1
s918074557,p00000,u108432367,1344228695,Python,Python,py,Accepted,20,5052,92,1/1
s103019064,p00000,u999854911,1344258031,Python,Python,py,Accepted,10,5164,126,1/1
s638818262,p00000,u517745281,1344319121,Python,Python,py,Accepted,10,4196,84,1/1
s449577812,p00000,u517745281,1344321854,Python,Python,py,Accepted,10,4196,81,1/1
s226466962,p00000,u263247628,1344349318,Python,Python,py,Accepted,10,4196,88,1/1
s429161268,p00000,u894941280,1344719763,Python,Python,py,WA: Presentation Error,10,4192,68,0/1
s981713560,p00000,u894941280,1344728577,Python,Python,py,Accepted,10,4196,77,1/1
s080096061,p00000,u449732162,1344861374,Python,Python,py,Accepted,10,4196,77,1/1
s825547723,p00000,u229177350,1344879121,Python,Python,py,Accepted,10,4196,111,1/1
s231801672,p00000,u575065019,1345567527,Python,Python,py,Accepted,10,4200,92,1/1
s080762108,p00000,u891318575,1346423577,Python,Python,py,Accepted,10,6036,181,1/1
s206870989,p00000,u724947062,1346476558,Python,Python,py,Wrong Answer,10,4196,82,0/1
s537750804,p00000,u724947062,1346477916,Python,Python,py,Accepted,20,4200,97,1/1
s794007457,p00000,u460331583,1346506829,Python,Python,py,Accepted,20,5692,74,1/1
s377285446,p00000,u179367374,1346506839,Python,Python,py,Accepted,10,5692,74,1/1
s478513182,p00000,u894941280,1347476575,Python,Python,py,Accepted,10,4200,76,1/1
s461101891,p00000,u894941280,1347712773,Python,Python,py,Accepted,10,4200,74,1/1
s978661872,p00000,u393475075,1348034576,Python,Python,py,Accepted,10,4200,96,1/1
s009237372,p00000,u894941280,1348653633,Python,Python,py,Accepted,20,4196,71,1/1
s439218303,p00000,u724947062,1348981059,Python,Python,py,Memory Limit Exceeded,10,475000,97,0/1
s267116768,p00000,u147801965,1348988163,Python,Python,py,Accepted,20,4196,72,1/1
s307435654,p00000,u788273968,1349060421,Python,Python,py,Accepted,10,4204,114,1/1
s108978420,p00000,u126791750,1350195924,Python,Python,py,Accepted,20,4196,127,1/1
s588802073,p00000,u915761101,1350720848,Python,Python,py,Accepted,10,5452,91,1/1
s057473139,p00000,u915761101,1350720917,Python,Python,py,Accepted,20,5452,93,1/1
s897528911,p00000,u647766105,1350899382,Python,Python,py,Accepted,10,4196,88,1/1
s499458992,p00000,u719737030,1350900354,Python,Python,py,Accepted,20,4200,84,1/1
s411754816,p00000,u498680922,1351611944,Python,Python,py,WA: Presentation Error,10,4196,77,0/1
s548936650,p00000,u498680922,1351612565,Python,Python,py,Runtime Error,0,0,83,0/1
s035404034,p00000,u498680922,1351612649,Python,Python,py,Wrong Answer,10,4200,84,0/1
s530509026,p00000,u498680922,1351612764,Python,Python,py,Accepted,10,4200,84,1/1
s852974572,p00000,u504990413,1351956309,Python,Python,py,Accepted,10,4196,93,1/1
s507974356,p00000,u779627195,1352352053,Python,Python,py,Accepted,10,4988,98,1/1
s981686724,p00000,u504990413,1353135765,Python,Python,py,Accepted,20,4200,93,1/1
s317091914,p00000,u955423223,1353286227,Python,Python,py,Wrong Answer,10,4196,92,0/1
s767513749,p00000,u955423223,1353286319,Python,Python,py,Wrong Answer,20,4200,102,0/1
s091486750,p00000,u955423223,1353286562,Python,Python,py,Wrong Answer,10,4196,98,0/1
s806388783,p00000,u955423223,1353286718,Python,Python,py,Accepted,20,4204,97,1/1
s251968245,p00000,u756272677,1353515237,Python,Python,py,Wrong Answer,10,4192,45,0/1
s453414723,p00000,u756272677,1353515502,Python,Python,py,Accepted,10,4200,74,1/1
s917536513,p00000,u735362704,1354632620,Python,Python,py,Accepted,10,4200,195,1/1
s363977468,p00000,u238820099,1355064054,Python,Python,py,Wrong Answer,20,5076,52,0/1
s163930654,p00000,u238820099,1355144630,Python,Python,py,WA: Presentation Error,10,5052,90,0/1
s840044760,p00000,u238820099,1355144716,Python,Python,py,WA: Presentation Error,10,5052,77,0/1
s897356477,p00000,u647766105,1355235522,Python,Python,py,Wrong Answer,20,4192,60,0/1
s392045293,p00000,u647766105,1355235600,Python,Python,py,Accepted,10,4196,72,1/1
s150580564,p00000,u419407022,1355292304,Python,Python,py,Accepted,20,5440,90,1/1
s559007622,p00000,u806308486,1356020229,Python,Python,py,Wrong Answer,10,4196,134,0/1
s865184805,p00000,u560838141,1356508946,Python,Python,py,Accepted,10,4200,91,1/1
s061346528,p00000,u560838141,1356509146,Python,Python,py,Accepted,10,4200,91,1/1
s633588810,p00000,u560838141,1356512418,Python,Python,py,Wrong Answer,20,4200,89,0/1
s682536747,p00000,u560838141,1356512458,Python,Python,py,Accepted,10,4200,91,1/1
s727347423,p00000,u560838141,1356512865,Python,Python,py,Accepted,10,4196,92,1/1
s838241094,p00000,u560838141,1356516450,Python,Python,py,Accepted,10,4200,92,1/1
s555698904,p00000,u560838141,1356699587,Python,Python,py,Accepted,10,4200,91,1/1
s192059241,p00000,u617183767,1357116157,Python,Python,py,Accepted,20,4196,92,1/1
s503926815,p00000,u665962315,1357417852,Python,Python,py,Accepted,10,4200,90,1/1
s452754313,p00000,u560838141,1357484080,Python,Python,py,Accepted,10,4200,82,1/1
s410059167,p00000,u560838141,1357517757,Python,Python,py,Accepted,20,4200,79,1/1
s684665137,p00000,u560838141,1357555396,Python,Python,py,Accepted,10,4200,82,1/1
s577966863,p00000,u238820099,1358859301,Python,Python,py,Accepted,20,4200,106,1/1
s723091970,p00000,u273917701,1359237399,Python,Python,py,Accepted,20,4200,101,1/1
s828659602,p00000,u378761086,1360124427,Python,Python,py,Accepted,10,4200,96,1/1
s058367766,p00000,u647766105,1360222234,Python,Python,py,Runtime Error,0,0,178,0/1
s208475567,p00000,u647766105,1360222301,Python,Python,py,Runtime Error,0,0,83,0/1
s972603807,p00000,u273917701,1360655414,Python,Python,py,Accepted,10,4196,100,1/1
s057213538,p00000,u782850731,1361763290,Python,Python,py,Accepted,20,4224,171,1/1
s583451555,p00000,u282635979,1362238465,Python,Python,py,Runtime Error,0,0,202,0/1
s979542605,p00000,u282635979,1362238746,Python,Python,py,Accepted,10,4212,203,1/1
s851980381,p00000,u894941280,1362256365,Python,Python,py,Accepted,10,4200,120,1/1
s338374019,p00000,u246394513,1362274854,Python,Python,py,Accepted,10,4200,82,1/1
s232849733,p00000,u647766105,1363428628,Python,Python,py,Wrong Answer,10,4196,80,0/1
s601879794,p00000,u256940798,1365245925,Python,Python,py,Accepted,10,4200,78,1/1
s793897125,p00000,u585414111,1365336125,Python,Python,py,Accepted,10,4200,92,1/1
s551043377,p00000,u097334177,1366015633,Python,Python,py,Accepted,20,4200,91,1/1
s115948073,p00000,u097334177,1366015720,Python,Python,py,Accepted,10,4200,90,1/1
s852881478,p00000,u318424563,1366603359,Python,Python,py,Accepted,10,4200,92,1/1
s498572853,p00000,u760351030,1367392289,Python,Python,py,Runtime Error,0,0,81,0/1
s066607598,p00000,u760351030,1367392319,Python,Python,py,Runtime Error,0,0,80,0/1
s458800281,p00000,u760351030,1367392352,Python,Python,py,Runtime Error,0,0,72,0/1
s952548021,p00000,u760351030,1367392680,Python,Python,py,Wrong Answer,10,4196,68,0/1
s055595828,p00000,u760351030,1367392799,Python,Python,py,Wrong Answer,10,4200,74,0/1
s014793434,p00000,u760351030,1367392832,Python,Python,py,Accepted,10,4200,74,1/1
s422926648,p00000,u776234460,1367466009,Python,Python,py,Accepted,10,4196,90,1/1
s666945102,p00000,u363039534,1367901032,Python,Python,py,Accepted,10,4220,85,1/1
s322240902,p00000,u363039534,1367901656,Python,Python,py,Accepted,10,4220,68,1/1
s026367520,p00000,u116766943,1368071702,Python,Python,py,Wrong Answer,10,4196,80,0/1
s922895725,p00000,u116766943,1368071731,Python,Python,py,Accepted,20,4200,84,1/1
s725938911,p00000,u542421762,1368075610,Python,Python,py,Accepted,20,4204,219,1/1
s953981095,p00000,u814249052,1368360971,Python,Python,py,Runtime Error,0,0,102,0/1
s739494092,p00000,u795405022,1368679314,Python,Python,py,Accepted,10,4200,102,1/1
s499742043,p00000,u093607836,1368890818,Python,Python,py,Wrong Answer,20,4192,66,0/1
s448733729,p00000,u093607836,1368891770,Python,Python,py,Wrong Answer,10,4200,109,0/1
s885391426,p00000,u093607836,1368891793,Python,Python,py,Accepted,10,4200,109,1/1
s645605219,p00000,u093607836,1368895830,Python,Python,py,Accepted,20,4196,93,1/1
s378337808,p00000,u753631841,1372572163,Python,Python,py,Accepted,10,4200,98,1/1
s483690816,p00000,u536245846,1374477931,Python,Python,py,Accepted,10,4200,90,1/1
s096096308,p00000,u085789778,1374648872,Python,Python,py,Wrong Answer,10,4200,125,0/1
s966845047,p00000,u085789778,1374648923,Python,Python,py,Wrong Answer,10,4196,125,0/1
s565273607,p00000,u085789778,1374649103,Python,Python,py,Accepted,10,4200,132,1/1
s739057252,p00000,u843960735,1374680392,Python,Python,py,Accepted,10,4200,82,1/1
s367823181,p00000,u326622266,1375112547,Python,Python,py,Wrong Answer,10,4196,77,0/1
s436401458,p00000,u326622266,1375112745,Python,Python,py,Wrong Answer,20,4196,77,0/1
s894449665,p00000,u326622266,1375112855,Python,Python,py,Accepted,10,4200,88,1/1
s916261649,p00000,u912573907,1375164767,Python,Python,py,Wrong Answer,10,4188,59,0/1
s404528371,p00000,u912573907,1375164834,Python,Python,py,Accepted,10,4200,90,1/1
s863679361,p00000,u351182591,1375286996,Python,Python,py,Accepted,10,4200,101,1/1
s776530642,p00000,u823187202,1375794161,Python,Python,py,Accepted,20,4440,129,1/1
s494426081,p00000,u455025374,1376079170,Python,Python,py,Accepted,10,4200,74,1/1
s295979875,p00000,u228756885,1376480668,Python,Python,py,Wrong Answer,10,4196,73,0/1
s417179663,p00000,u228756885,1376480690,Python,Python,py,Runtime Error,0,0,77,0/1
s886125313,p00000,u228756885,1376480772,Python,Python,py,Runtime Error,0,0,81,0/1
s315382044,p00000,u228756885,1376481305,Python,Python,py,Accepted,20,4196,95,1/1
s852814692,p00000,u912237403,1376704527,Python,Python,py,Accepted,20,4200,83,1/1
s491857484,p00000,u145643522,1377353983,Python,Python,py,Accepted,10,4200,102,1/1
s400788567,p00000,u206935265,1377760135,Python,Python,py,Accepted,10,4200,87,1/1
s368927502,p00000,u881100444,1378136730,Python,Python,py,Accepted,10,4196,85,1/1
s646461878,p00000,u866760195,1378171671,Python,Python,py,Accepted,20,4200,95,1/1
s322014151,p00000,u813384600,1379064630,Python,Python,py,Accepted,10,4196,95,1/1
s314451746,p00000,u180584272,1379825311,Python,Python,py,Accepted,10,4200,89,1/1
s921461413,p00000,u389390219,1380934175,Python,Python,py,Accepted,20,4196,76,1/1
s167237889,p00000,u146816547,1381059296,Python,Python,py,Accepted,20,4196,96,1/1
s961067663,p00000,u492005863,1381232016,Python,Python,py,Accepted,10,4200,103,1/1
s497907005,p00000,u511257811,1381671713,Python,Python,py,Accepted,10,4180,88,1/1
s496643321,p00000,u238820099,1382175027,Python,Python,py,Wrong Answer,10,4188,166,0/1
